location,year,Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Estonia,2013,182.81372034757675,7883.021018304979,120.86055129512027,33.670811563527316,58.43291689848208,70.263600884963,0.0047640788215333,102.72732939088084,246.54721849758067,716.8804507967864
Estonia,2014,187.71377365347416,7881.212555860129,145.8925409050961,34.74309740463583,55.9388344413602,66.17920968701907,0.0048848324476225,98.34785331459594,246.4421139622086,746.8140224688964
Estonia,2015,169.68303902539253,7637.897464821158,177.07680862600077,38.202001219859206,49.02391086840942,60.57436742142213,0.005201707843892,87.51097796269023,227.9051757723684,692.3675525907391
Estonia,2016,164.25531422739803,7885.47701335749,223.22574796846376,43.05014953020054,46.770049095498464,59.043376038478506,0.0061435388948841,82.23075579354548,224.2549376162338,692.443933411823
Estonia,2017,163.24252677297403,7374.759998727386,253.16750665198663,41.803669150447,41.88201721419408,51.982240739153696,0.0078462672575131,73.33579492470417,216.28557696668585,651.1582334812962
Estonia,2018,168.46877500846992,7338.092602799853,284.56539444424703,42.899369459185365,43.70591369786946,46.67675804983104,0.0051266007949851,74.62975867572979,207.47137280300944,676.5030992657865
Estonia,2019,153.83406879268958,7158.0501427433965,304.6992557143596,42.058144288592125,36.7814713797268,42.11898262098875,0.0040241123974957,64.28399655568342,197.12279298953337,656.4844358551513
Estonia,2020,160.2446468958098,7135.897449438495,305.9994791080538,42.18125329845953,37.09861494249737,46.736562859759594,0.0038333358973086,64.30120747470849,198.1753613318515,663.6231729383186
Estonia,2021,153.07263409413915,7251.757943594842,308.7177371677508,41.170172946580465,37.64521738087269,50.26476993461282,0.0037884191719194,64.50078828007143,199.11279738268263,655.1714600462922
Finland,1980,257.7216716292142,22626.941822763776,533.7836619700917,52.49513041694202,363.67227985123463,63.48808722787881,0.0164260563636919,680.1011433607097,1298.7555172568989,2392.5762136959297
Finland,1981,255.241748181584,23042.693113089605,486.5248455009652,52.50402472740746,352.6513692262833,64.2410420364474,0.0164113456541428,656.194091866812,1263.359032317837,2383.1961281278864
Finland,1982,251.2797164595135,22924.913285527506,471.2143672776662,54.78443613757151,349.33740103369706,64.70269746967949,0.016504723447121,648.1179834964187,1256.447262970078,2336.7434924461822
Finland,1983,252.20685597233657,23329.675627304154,483.44059544905286,57.73426996150265,355.235137137827,67.2055591542473,0.0171585404156149,654.0051760806857,1290.2758300148253,2374.66750417552
Finland,1984,252.9141624532028,23610.592954426196,479.17416132847313,63.09543727207809,344.23552810588683,69.54342048932955,0.0174299484555744,632.0584589240178,1325.517955881047,2376.526125482361
Finland,1985,260.6786965374056,24378.450512312724,483.4406624499486,66.8086435370388,350.317592196084,74.1355482418435,0.0156489967813579,631.5317120972403,1359.8708814934755,2397.3445165051207
Finland,1986,266.7765048198166,24545.326130584377,489.014391791448,67.5577250871826,369.3114938031098,79.06356291091781,0.016951840758147,660.5232950889194,1415.1407113495618,2300.9840615712624
Finland,1987,275.79987766222416,24258.073402587932,501.43748320449146,66.84599948190535,378.8362423911993,84.61457989015582,0.0154839643281117,668.7709985041135,1445.3088650870566,2144.298629254075
Finland,1988,297.23448491027654,24550.31863695652,524.1372456049645,70.33502350434398,410.1554925168295,96.02503776976548,0.0174186136707536,722.978627062098,1492.4561656411345,2109.4517290766644
Finland,1989,289.6620247519812,24455.940771353104,528.4814956387036,69.79246675530625,431.665541191705,106.48249059883275,0.0181160808097828,759.3177032124114,1526.883857707632,2036.031717545007
Finland,1990,304.3379577174788,24338.874092579787,556.2575956525781,71.57201631052702,415.9580085604416,116.08770927141816,0.0173572778396372,723.1466546910398,1573.0777801360794,2070.2630918128784
Finland,1991,299.52797767184273,24096.909685935745,548.9683979018092,74.20622255753366,395.3517353925952,123.49207107788514,0.0189955291909389,684.3901030935016,1557.7025372534615,2057.894280841982
Finland,1992,292.21748105178284,24178.141309288505,558.7663201357394,74.47758783837752,373.33665282136616,125.86425443469,0.0240674072306488,648.5884628902174,1533.4993831976335,2127.1850233447576
Finland,1993,305.3499155034727,24002.26517123066,557.5493847241113,74.51075473859657,340.02394291072943,127.78605471424336,0.0280437698283792,587.9405578097953,1493.647390309877,2092.929850980998
Finland,1994,325.99818929422975,23094.323769617175,529.1511942074225,76.22325008521166,321.0402132160037,130.68858138995728,0.0312242588051011,552.8160757210219,1458.2606997669634,2053.0009351777176
Finland,1995,383.20006789572994,23161.383612061574,529.1138788119258,78.26417866254573,308.6607262534036,139.42800607531106,0.035566463739616,531.5376659633469,1449.690646457406,2063.2492997115355
Finland,1996,529.0082783036313,22650.059742640617,500.675882029095,80.39151786296046,288.2199295381626,146.44541843690234,0.036530682221925,491.74687672025067,1366.5736297865687,2063.406396398579
Finland,1997,579.5512810801421,22591.21330621035,487.6065426203552,77.73964966524295,290.40057628826446,146.36227179720166,0.0700652803881324,491.90551915533024,1360.2912840733036,2041.292983321995
Finland,1998,665.9939853848728,22335.025015496605,482.0312788337483,81.96973818057414,281.6656788131942,141.6691976043378,0.0606950886767324,479.4097765114837,1304.0091002858026,2046.7162062181935
Finland,1999,697.757019248572,22276.432566174495,482.48845480733223,84.08998051519892,276.2868827254224,144.75443276789332,0.1041340161064274,473.6754279080095,1284.9828156605931,2023.500371444818
Finland,2000,696.5946757744791,22192.300619686208,486.9118822475297,87.80490799518886,258.3922870987977,147.87408320211398,0.1061666486580295,447.8359229930607,1264.475037249048,2020.0896674714825
Finland,2001,677.0657040282449,21979.948379040095,478.8648691790423,91.57381953265175,263.6798903187246,147.0840715347826,0.0531838527275089,451.4832992450133,1245.1136180955075,2044.981165718474
Finland,2002,644.2557339005592,22150.3981463379,487.8675288372473,94.10524174707945,257.54343283766656,147.91044478736688,0.0509188805227669,440.7077284996728,1184.0333673600453,2057.769187436098
Finland,2003,671.7655906101107,21913.15186742347,482.1306679168348,98.60843116998964,236.448040107985,154.03305462243702,0.0801739052058674,412.7148012392124,1150.5194037750362,2089.324115863783
Finland,2004,720.9295922926592,21431.388828863383,469.309008598624,106.37913599678174,224.0400964324595,166.24787434358166,0.0777959540791773,395.31963937284905,1122.1916615730518,2123.586975760442
Finland,2005,748.0649358476145,21148.49802135507,455.1316050968871,113.40718720650274,213.65071524932864,176.08138135075276,0.0456721984062321,379.7700443416854,1092.4203841429785,2136.0901362982627
Finland,2006,757.6003241835749,21320.35691326098,441.3744930811551,121.86569164340898,199.94638749432733,186.6535135839486,0.0459691231573821,362.56088237360893,1103.1657443231047,2142.7618491852672
Finland,2007,752.1855296129384,21662.643290409233,453.80009848428296,124.22677386923884,201.16970069952157,203.3135949506341,0.0270260536953016,363.3553871393957,1086.3434372870631,2167.046819085212
Finland,2008,732.7539839086296,21749.68173477525,446.9637430101565,130.00078765572152,181.14481860632853,212.5236577699001,0.0245056172847366,332.69007247771816,1098.813157162273,2191.098780809524
Finland,2009,696.6184009133507,21940.193215784395,425.047778163857,137.7202007246389,160.8531221182783,218.00831038436831,0.029262245289499,298.18918841102453,1085.82551569667,2254.3195887536094
Finland,2010,658.9874465515994,22281.88565209802,425.01494483175907,137.86791140202453,151.36060995770274,218.21257130933208,0.0191992937609792,278.09876321026655,1050.399842984555,2293.5213277869593
Finland,2011,640.8662431381657,22308.155378140014,429.1406584914032,138.1220940743953,143.2945848875335,214.99409212108492,0.0179507932535216,269.176549437581,1016.7056018268478,2282.5665011705605
Finland,2012,629.486020773536,22552.630188217172,441.4952233734162,142.7643040946566,129.7373342720424,211.7819790307622,0.0197871065614213,250.335982220062,989.3252223768552,2335.9213941762127
Finland,2013,605.0987675292843,22610.77826314589,444.1667593765928,145.0065848078368,128.5781211006827,207.7055452891997,0.0310791933314591,249.21278668917023,973.719371146585,2407.7477436581344
Finland,2014,584.9188230042414,22731.389181705283,448.53771367708526,147.0274737786495,121.7576849288095,200.5533500683258,0.0766967736688992,241.4795327825612,926.9728937203986,2430.3902592656227
Finland,2015,554.3181318015505,22622.439083864472,470.303455644961,159.20420366246708,120.29696677759448,197.00910624428417,0.1191376008101298,231.53136794286976,881.6926355279503,2520.366037597961
Finland,2016,507.6064991983652,22521.821248884506,544.3109502609774,176.55657008343732,116.06697155826586,202.18947077422712,0.1220683116790996,222.9341549100672,884.3899524032898,2583.3871157935473
Finland,2017,481.6405288189759,22308.17639451563,580.0233013047496,183.74366131451083,114.24608255792894,210.19845727363736,0.0755129896749414,219.3598510425568,893.4928185080589,2601.860296378663
Finland,2018,498.0838014814296,22222.198658162775,586.5665031977239,187.63960608431864,114.5822560056412,220.23907225699284,0.1155378826697781,222.6583448880754,901.486844211546,2604.698783668486
Finland,2019,487.1122538562308,22177.022375083237,594.2663894152241,186.9493858078476,113.97553140311082,230.93937201368317,0.109313110976763,220.38079604675744,913.4091092834208,2603.439720394421
Finland,2020,480.5222811337886,22154.845900742133,595.4551962173047,190.840058195649,113.4928566946912,237.72915834324175,0.1026966399939556,218.55162899510356,906.467422127944,2590.636609089079
Finland,2021,472.65741339226264,22550.68996915389,604.8434161207264,195.42181713359207,109.98707135857096,225.8699759478668,0.0840462271567614,213.3093513333124,867.2961588129856,2620.763401674475
France,1980,3742.2715224226295,206319.42873233143,8613.784056843466,802.7050869719278,6758.004527700807,223.35061747466705,1.1810871067662525,14274.186622390518,12650.378185572265,22480.66721344567
France,1981,3756.91546533787,205579.1983404969,8682.523660832097,863.0638711419323,6735.541714753465,236.11660248008693,1.329560091032542,14088.897973973728,12917.943528299502,22699.548289124443
France,1982,3753.778859910258,204989.9546972115,8645.987452753006,918.9138973990124,6821.056776499798,253.1492662979452,1.5816791515817066,13977.165940624893,13617.898231932471,22981.786487978603
France,1983,3813.6000553993954,205568.25187643524,8688.542954364824,984.2538593616476,6833.217341201695,265.320310011604,1.7148768051065024,13783.240204779906,14157.520192355823,23314.610723283688
France,1984,3683.853254292439,202471.6545403607,8674.08196499372,1037.947601537718,7039.9382046475475,271.800604134619,1.79853788794309,13482.628182695198,14524.853052071228,23632.514296919813
France,1985,3571.914325720807,201790.68381615367,8565.820844886124,1140.4882043025552,6814.985999666349,277.39807507393783,1.9768421427913023,12808.561737885182,14783.027602171913,24173.22666741165
France,1986,3472.186503821672,196830.5800255156,8309.557842117367,1240.5254783130122,6752.901098771077,287.1547197870899,1.872555333861112,12574.118020531225,14755.446446414451,24394.22544191381
France,1987,3264.486773085351,188923.99325727468,8029.090307243124,1298.9824711568012,6405.942747931498,302.5078272234863,1.2632474027757203,12023.291622692095,14434.015373828532,24702.08807876757
France,1988,3288.4198753183564,183772.7076993638,8042.828909947109,1357.6699923881326,6523.5431440573275,329.98503951274984,0.7066262679983515,12219.98610012752,14041.250395499355,25008.39938846972
France,1989,3274.783237979206,181220.6520569193,8138.184432867893,1419.9391481253715,6444.583925155069,375.1312493934888,0.5075220213610023,12231.883409088174,14051.130774195435,25294.99093233344
France,1990,3172.085210500308,176600.53302064943,8278.703012601272,1488.8235629417138,6057.97435202466,426.42954934107274,0.4363837927358018,11837.869859197555,14006.036803453948,25713.320681789097
France,1991,3056.9698853292507,174944.89968920776,8213.540672465246,1566.5917730483743,5429.324153577821,486.21344991586136,0.4582795049429351,11317.610530060829,14077.663961915896,25982.021771734613
France,1992,2962.6402846333503,172815.86501445484,8112.768199443708,1631.474594112799,5042.206277505324,535.7742135273223,0.4474839113126504,10699.029575231174,14258.501602981078,26324.392341059167
France,1993,3000.678861098591,172736.7607494124,8337.989968896545,1709.5849607632829,4973.246284187617,571.2375951907775,0.358524394060105,10373.993923298343,14557.870780934369,26631.538026823324
France,1994,2984.6296804340273,170545.59289268526,8325.35477522675,1867.9475502969424,4750.146579412704,596.3568246817681,0.3688096515346443,9968.53371750904,14546.735942997588,26751.017692440662
France,1995,2903.971268709382,171849.64888680147,8441.596593794678,1915.805522764315,4666.03304151023,612.8519362153212,0.2887109800989518,9698.613693254974,14241.611403731771,27514.279279661037
France,1996,2892.2069221555257,172500.21199240864,8677.746450853683,2050.8379018278074,4595.92421934467,612.0916638170402,0.2715402903601709,9450.670211691118,13770.75394167847,27774.00959879688
France,1997,2889.108129749781,168936.1587497206,9013.54231467637,2093.1786671952195,4526.972260191232,610.795472701712,0.2196143091342101,9272.254160182849,13343.221464667951,27818.59779804373
France,1998,3092.3340908850387,167865.13549475063,10385.606337504423,2161.742372012859,4586.552604941432,656.015030582313,0.2070822309777376,9444.416108932,12901.487822899511,28582.80971699809
France,1999,3311.8293454200134,166870.61157297864,11419.00416525118,2198.238093057317,4363.500729945224,711.4134203497243,0.2394175517435847,9180.952675604143,12501.817057303855,29330.9416921591
France,2000,3562.925178840037,165001.5911285229,12313.92299110298,2121.8882477212983,3937.978654327205,780.772377837628,0.3489161244344664,8565.02558047751,12150.931199316328,30777.634794870028
France,2001,3671.9839447202858,164008.53154636428,12807.554453299494,2132.7279684336004,3763.118008903499,828.394429278399,0.4052665073974871,8305.823702835536,12000.201009444683,31721.44589831449
France,2002,3709.904953126105,163503.85983532583,13182.90541928206,2159.623792201742,3478.2559930556467,861.0369597597069,0.3973558035192404,7758.879831320131,12061.096574463654,32573.80743184331
France,2003,3691.748085993225,161815.15418965882,13457.71668788489,2194.338530428246,3012.2389411545464,901.9244847804408,0.3211148039077902,6860.399737070604,12100.29753867675,33232.168852685856
France,2004,3569.799312390585,153754.16798063976,12856.870590518827,2187.374447568421,2689.063924910798,912.173410884312,0.2449615379167744,6199.081449310539,11915.256316252471,33675.3491539295
France,2005,3656.055506146491,152443.53651198556,12846.24198558107,2223.7781981121534,2544.6575650630616,958.7580706514428,0.2438749611820269,5920.143388584015,11796.69318783682,34273.7786205352
France,2006,3663.7240811466754,150510.6415664203,12737.856491160755,2253.0560977142636,2319.1513970030546,996.9095393683936,0.3021324303132223,5499.415494015425,11579.654381174918,34952.83135152697
France,2007,3744.4567040226266,149696.51589097836,12722.033845076085,2250.206472716409,2176.636349346526,1049.2801512769263,0.2819891423519139,5268.370598355555,11387.09038994739,35484.32874250656
France,2008,3795.679571466782,150550.71267651836,12869.059363333892,2280.413914600166,2076.4117452894734,1145.4360921798163,0.3416711187348843,5035.0721839623675,11499.205757687325,36103.95786619709
France,2009,3783.9380741480913,150361.43442858735,12880.414637789385,2331.4022340674014,2029.760566342484,1250.081938970863,0.3282322706213846,4928.594748032804,11698.384501100572,37193.2766733835
France,2010,3866.159152209039,148836.36985031323,12545.577034931976,2422.351516272045,1934.4753740882477,1332.528071792353,0.2309535520491395,4687.020228976984,11761.95167020427,37098.490667918966
France,2011,3950.117649583153,147771.5015407831,12262.604692339748,2453.8883017400676,1819.4227007163197,1388.1181574992518,0.2167058307450912,4463.778927909141,11666.917815847,37860.57735914338
France,2012,3891.570281134775,149273.39067381015,12333.144366713048,2493.2419486640633,1685.1070607185552,1432.1086029749863,0.2103403109400253,4150.827470572509,11332.447327494398,38736.65563859257
France,2013,3737.3521596704263,147970.85330299774,12083.61744142782,2492.1036723656443,1534.1909702358855,1457.767481043402,0.2167601954121812,3824.364439247799,11035.513836047689,39019.40918263399
France,2014,3504.769099867309,146407.35939925082,11842.580462105476,2482.848271794329,1492.2199330748692,1479.312006454801,0.2734267779236953,3741.0959078892806,10466.789790854044,39676.50458256671
France,2015,3444.010866804927,150734.10271695664,12421.614094544067,2551.294691247241,1492.7748680215036,1550.602925482847,0.265606672184756,3764.7352647013495,10388.4521134303,40212.61271789853
France,2016,3392.177454752233,152620.33614141776,12719.253903684335,2551.2881390746497,1469.0654892009263,1564.190414836759,0.3871549572540714,3697.7519724083822,9985.86543948026,40482.92007748827
France,2017,3376.208647816218,154404.00104400213,12918.942753094614,2539.8509812170655,1461.9917589077245,1607.6594746822786,0.3794291786761282,3665.9019751796254,9946.25767443222,40681.22699749763
France,2018,3300.181685728999,155311.70754198858,13028.309220336878,2496.7038038519204,1417.578325111807,1635.490723317013,0.3706269856719015,3523.1587015348364,9794.897327637642,40028.67528083726
France,2019,3246.617189588987,155629.42300057906,13142.951430604626,2486.9991150191067,1403.3368947127706,1680.209223274814,0.3555896615483344,3471.4482273537405,9685.99940344235,39726.51894580802
France,2020,3165.591963687013,154926.28083704942,13152.972749817824,2496.9722081374293,1381.5993147119316,1695.594745163557,0.3405258490415799,3416.348496172307,9458.829029846298,39439.75028162325
France,2021,3050.568687023751,152727.5588318665,12972.753415703406,2528.843891481105,1328.529428648833,1686.8199482373743,0.3217624665349212,3287.4295630752863,9110.887127808974,38483.550912831546
Germany,1980,4012.1824302568,487035.2873889072,20459.271142016303,1603.896768022281,9471.377222290115,429.8862052668777,4.3423808521542275,17179.669489300497,14612.30598902845,38156.88308916782
Germany,1981,3850.202620882314,488714.42108257255,19790.457664300335,1585.4361710554033,8968.652637336572,433.6725703432787,4.377236213775312,16262.493552463671,14873.019632331754,38246.17451178242
Germany,1982,3731.569040556099,483166.82263919176,18873.07247549101,1575.7240865272177,8712.350726871386,443.6902794957333,4.466829404475955,15799.813943768177,14834.69092853323,38343.52413484816
Germany,1983,3739.1894340249664,476877.680122492,18703.798546168822,1562.0793940612296,8487.926186110075,453.17953617844944,4.405472976860945,15360.392713657217,14620.241197152647,38483.28623863683
Germany,1984,3819.9238405001543,469322.39112878894,18575.363709727902,1552.4759800063305,7809.492259320351,444.60552003386,4.086470252319475,14124.081291312226,14152.05470362404,38167.10622596999
Germany,1985,3926.633099900446,469726.00851478474,18787.381366068996,1557.445582162959,7109.6567978168605,455.7807757554917,3.965087425523524,12814.961698686822,13866.6986705665,38753.407409983025
Germany,1986,4262.960131581323,465064.1774605444,19509.629537619763,1549.461466992476,7004.874982970574,485.88445587939634,4.016670040337036,12615.331101561089,13303.876159694251,39133.23749989995
Germany,1987,4510.170094953169,454661.50044957566,19288.862378220172,1539.835488643964,6764.728975172842,552.0494939096135,3.973798354133296,12041.841004727632,13222.472889150167,39605.89383419288
Germany,1988,4879.433818799831,448546.3160967262,19392.502123750648,1543.6544133324965,6773.778942553009,661.8147051935964,4.245332794207068,12045.9976283809,13171.347732389311,40190.03989755423
Germany,1989,5057.096647932516,440959.0029437692,20173.48475092866,1543.89382185647,6655.950547398541,797.7093540608245,4.4220662381822,11805.55900316117,14711.692605628086,40263.617159688896
Germany,1990,5311.938937507193,440017.39406474744,21186.7002304223,1592.839266255416,7120.716576684602,1004.2059150903382,4.7639927236226605,12389.944462690266,15017.315673028392,41543.57808821907
Germany,1991,5544.452150437587,431694.8447744567,21615.049934915325,1607.509868639373,7327.269670273032,1205.3098491313658,4.8261508957814225,12456.710449879532,14995.329381732145,41759.5617429057
Germany,1992,5663.634547821938,418203.75567542465,22100.418263254414,1604.2264412763568,7101.424555259684,1300.8711104833164,5.076725475007752,11933.974754514187,14585.566916619407,41968.69504635845
Germany,1993,5901.041220265488,414251.620845859,24161.662821959413,1624.368675546909,6830.543596293498,1302.333050063843,4.990847688420393,11306.445087839753,14132.11663169145,42619.51958327068
Germany,1994,6171.9360246373935,407579.25378288695,24048.2197809209,1644.0417016768697,6612.06171602103,1293.6084246437304,5.292120546159723,10800.608884869189,14066.196183592465,42776.93832089043
Germany,1995,6363.9546420965025,402755.6095102558,23958.758899645487,1676.7677233480829,6383.582137445127,1279.395345942288,5.226846760619994,10225.866262449215,14373.65483200678,43175.48638398971
Germany,1996,6484.943747736083,398441.4853543066,23812.399736756157,1710.500809753394,6078.1719352279015,1267.5533218771575,4.573348382997813,9662.66917350803,14137.3386823703,43021.664455706734
Germany,1997,6525.593374432517,391206.80877289287,22268.357444894915,1728.3428293266054,5628.927576078246,1225.861648574433,4.316304849503513,9210.859081532322,13937.37095466906,43260.275322863425
Germany,1998,6432.915035860665,385891.7697196965,19555.678093565297,1826.1650833269437,4940.806851119789,1217.8250626545891,3.795126159894292,8636.394058033999,13438.11164091882,43612.96842549219
Germany,1999,6307.396312978205,381440.8326566575,19188.96191039516,2074.9675945236218,4716.012927746907,1261.4494414549818,3.3714431707837593,8518.812891796213,13162.94789384638,43076.30616810446
Germany,2000,6019.509012158526,370307.6086611088,19368.25592300655,2247.5839701912964,4414.377253274172,1294.3115491697224,3.1651925241306857,8166.833261411196,13040.856913697631,43836.933042640885
Germany,2001,5774.839444233113,365726.45666494354,19905.3870322682,2306.6765335167756,4055.953388422843,1254.4332113789828,2.7337358980051265,7685.669409726307,12986.236867155962,43569.06409165564
Germany,2002,5778.4008277206185,366795.89790438535,20882.05324691611,2372.1329268125187,3867.0438157244103,1209.0983191497485,2.6478031575617433,7388.578876721983,12931.939658351936,43983.5349534434
Germany,2003,5806.805071642941,363521.88172539265,21000.629052525324,2482.5865955620375,3625.822133730045,1185.1346894217747,2.499001836430618,7058.020022634051,12799.152311807258,44614.20964484477
Germany,2004,5697.604393735541,346893.25311872177,20499.93680975062,2586.7774319209097,3218.7322363746025,1149.6204263206826,2.455150214550208,6443.194201459702,12446.88994927656,44654.440679266416
Germany,2005,5721.087683728367,338715.8457473501,20267.17485323188,2688.3924431815353,2916.567415120169,1145.4550925415513,2.436611055667181,5988.425819932892,11958.704788262992,45259.16960210597
Germany,2006,5568.176628154045,334282.1222974474,19501.733243740833,2843.5557146540996,2739.639769525285,1142.3384904868778,2.6375423794087265,5664.438182481752,11544.7937727013,45856.867147784185
Germany,2007,5602.679800302926,332833.12561550917,19256.58626883538,2961.8053104022097,2597.2089550388782,1170.372804721476,2.5074576671382864,5427.983154799602,11248.030490459,46817.99651033786
Germany,2008,5703.25861316898,332295.2790359724,19491.76440858894,3130.6323637216083,2412.2829582427203,1201.982445764825,2.2920755316588286,5070.483642579403,11299.182586421626,47812.064421689225
Germany,2009,5721.410372146568,331487.33442080015,20005.564117112797,3258.497401759644,2280.6200605508893,1198.6316043307406,2.581972650672848,4749.831006580864,11452.416086926156,48691.56758155748
Germany,2010,5830.448304049288,325476.1444651676,20042.35918917841,3305.0072851720097,2125.51442989271,1170.5229223775011,2.718613416005039,4396.8134747520735,11619.376187422731,48533.02521347683
Germany,2011,5949.80595510764,321721.86243572924,19972.790210726023,3430.322388845026,2128.3449821041027,1144.155187725715,2.929184150588702,4468.149459836803,11642.882399125325,48850.25148478668
Germany,2012,6061.116963087346,326843.76899382554,20058.27372887045,3510.0409749760015,2002.1477873992724,1143.4239550819257,3.3405528207679716,4263.189379331733,11551.149077799504,49501.71029187422
Germany,2013,6347.080991599941,332620.6521503623,20126.452548256097,3507.6734279062102,1871.55527200831,1178.5876222095194,3.6625041840685295,4079.8505018393175,11697.003955304774,51515.0550188726
Germany,2014,6211.118356578793,328207.6155438988,19636.007072853325,3570.38621189578,1797.891531387902,1208.5195659118929,4.050525449627664,3996.1206266638383,11687.621580177194,51475.11769945384
Germany,2015,6388.937089851259,334247.05850318086,20406.539838842375,3574.726839924952,1804.0213071209048,1284.8725049813363,4.165105401438159,4031.1349223929465,11592.819756952456,51325.272038830495
Germany,2016,6479.993704887682,336607.08172256453,21186.74348274447,3669.2461099170146,1757.7657130750415,1341.6071156879973,4.278437248242935,4001.149452215767,11593.026669533354,52693.223767612966
Germany,2017,6222.413073919446,330698.92506566225,21745.29390511951,3576.302599693892,1675.523053630914,1349.717329296241,7.519338027881067,3905.527513772984,11249.695520753849,52577.037922116826
Germany,2018,6112.333620133033,329099.1694429113,21996.99824880367,3561.350330793125,1671.0677440030731,1401.2062167663255,3.3314189407514156,3963.3816857907073,11237.799272833734,52712.11879555382
Germany,2019,5876.323232223384,321137.4608932615,21526.280803358022,3585.568561983318,1574.0060477371524,1429.54995992887,3.5099844825745397,3808.4407789302486,11024.145122922384,52328.16563635705
Germany,2020,5747.102832487791,323830.7136736891,21696.965596680344,3572.148549997004,1525.2517394864908,1426.2065350395544,3.234616796369915,3686.262988475402,10720.788657334291,51723.03618018834
Germany,2021,5658.746303760913,319026.3305443089,21450.700770619897,3603.40808568947,1501.1331780140304,1433.4058302729748,3.0125127962539384,3619.629544610553,10508.18137182256,51128.01359972212
Greece,1980,38.148452466049584,40954.01296656574,2897.169450442411,78.06119003546821,1269.3949439760297,30.338722840480497,0.0099879832945291,2043.9489023519827,348.1849009739012,4378.519493133815
Greece,1981,36.657194663413485,41865.348851598,2962.177518960986,80.55321362569536,1275.5293552241992,32.36634831413628,0.010315566956965,2048.630687273413,363.8219123609141,4577.961653405194
Greece,1982,35.12618649841471,42839.63987255996,3124.2244683853646,82.91277734815046,1391.92192388393,33.461835554355154,0.0100861960295224,2222.152202279461,374.28165499670814,4738.414639991143
Greece,1983,36.2828021800931,44465.40332392984,3234.4249719060854,86.29044590837262,1481.9844318507778,35.10806227816159,0.0102849649552578,2353.239615360691,390.24662422122697,4903.5655013010455
Greece,1984,36.30743724596657,45205.04595394838,3222.4490921947468,88.60914650072421,1516.227546592755,36.6892665189002,0.0105055343845572,2389.431987425219,410.9413632216576,5023.971771049083
Greece,1985,32.89797350966065,46995.17787871444,2671.137160867912,91.60371972540511,1501.128028863935,38.52093837009328,0.0108886726706255,2348.644190686924,422.15507097656,5282.187724005245
Greece,1986,33.99278739273776,47872.60917974076,1533.2891407194006,92.44114403173836,1438.3889769386606,39.1600627902851,0.0109460574177972,2240.8093444649157,421.8543901153127,5410.992681857506
Greece,1987,32.42768234893708,47264.12500727077,1333.9087520229134,92.45856579159576,1399.5028548291575,40.50018600955389,0.011063124398731,2164.4201508074734,431.7088933246133,5722.446451202399
Greece,1988,29.316813955193112,46538.879257565146,1190.749970331856,110.37733549548732,1395.29681430528,47.31216228709949,0.0118752556949067,2168.38862260555,422.2196033567626,5870.882634942599
Greece,1989,27.97989712552483,46520.840712588135,1132.1104346677855,101.49280387609883,1434.9533932560046,58.70910176713939,0.0126703151323912,2265.5626771146462,413.58300949562727,6060.921199402839
Greece,1990,26.78466428078973,46915.64255411382,1182.271962085771,92.63264745816645,1459.0707334711217,71.89286541391724,0.0127805346432529,2310.368532255168,397.781848291287,6364.618206953082
Greece,1991,26.5660728419373,47555.81407062976,1308.7192944006977,95.23074935075692,1429.7446956346614,90.19386178665457,0.012056643186437,2296.2624312380676,404.78389799115337,6533.32568770927
Greece,1992,27.863629385101607,47978.329871567104,1382.5841868535056,106.63537329340308,1400.5343404455718,109.07795525116804,0.013705343270776,2279.545978626245,406.0536081045395,6605.7693664180615
Greece,1993,30.62520351359374,47627.606317785896,1198.737546234231,116.76807491203216,1427.8129911800766,124.95139563033132,0.016932730320269,2233.8959616660677,423.4349305061592,6718.895794088179
Greece,1994,36.00808100951149,48159.01570123027,1057.7899082590618,121.54388601617308,1499.3525792542844,151.8487755775642,0.0252424255931249,2272.1103006499993,407.19776378999967,6761.710740708792
Greece,1995,39.75292351291507,48963.31301007259,1063.4439949963453,125.09348316902592,1554.7404698547311,180.43827718451604,0.0494571542400246,2367.008265398099,405.02873686039146,6809.350818098103
Greece,1996,40.98087282075571,48981.80363451578,1101.9162193753325,125.64343419721942,1555.9051027358917,204.34779137911727,0.0531060679469504,2400.5369006552955,401.3036285736277,6837.3715483763035
Greece,1997,38.14714427797627,48842.90403705639,1043.4524435975443,130.0143167568888,1546.5571749320764,222.13568131084216,0.0296855804111815,2334.1711103128077,408.3257104199461,6888.335473258632
Greece,1998,35.859228866892344,49429.73598336953,985.2949197523752,142.81006394056888,1516.1444658941705,237.17572919251364,0.0289953455198672,2297.874844278195,419.5572914804807,7079.118714527088
Greece,1999,35.88273481465728,49416.65575569848,1047.4800412393995,156.31273546832995,1477.5884012625231,254.49416129591097,0.0488150334409703,2238.130480574539,416.5063427577504,7216.982273179497
Greece,2000,36.69842690332009,48702.78932875222,1086.9363385488766,160.36367144752947,1452.112857276288,274.85085176425673,0.0393720573572605,2166.222549406592,409.9888791971372,7306.9232299421155
